,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
17749,b2b8ce7e-95e7-4c62-980a-c3ef7020b851,saini saab,Cool,4,0,,2024-07-05 16:22:07,
17750,84fc741d-3af8-4c6c-9233-febe44217f0a,Akbar Ali,Idnot ubdate,5,0,338.0.0.31.95,2024-07-05 16:21:53,338.0.0.31.95
17751,483b357e-2d4e-4214-b9a6-95a4fb6d8825,Dev Raj,Fantastic in this app on instagram,5,0,337.0.0.35.102,2024-07-05 16:21:25,337.0.0.35.102
17752,cc2b9b61-37fd-4290-935d-7c32237092af,Arpit Tiwari,"It gives me great pleasure to run this app. Yah app bahut hi shandar hai , reels dekhna ,video call pe baatein karna ,aur doston ke sath chatting karna aadi . mai ise adhik pasand karta hu ✊,",5,0,335.0.0.39.93,2024-07-05 16:21:20,335.0.0.39.93
17753,1d09ad60-e676-476a-92e5-0863f7aa26e6,DibyaRanjan Naik,Nice 👍,1,0,338.0.0.31.95,2024-07-05 16:21:14,338.0.0.31.95
17754,542de4e5-7bb0-4c39-930a-4c8280f7cafb,Handz Productionz,So MUCH FUN !!!!,5,0,225.0.0.19.115,2024-07-05 16:20:28,225.0.0.19.115
17755,0860d22a-3977-44f4-872b-5c11ee56559c,Ranu Sengupta,Excellent,5,0,337.0.0.35.102,2024-07-05 16:20:11,337.0.0.35.102
17756,7a57cdc9-298d-4187-a5fb-2688531b22ff,Ranga Prasad,Good,1,0,338.0.0.31.95,2024-07-05 16:20:04,338.0.0.31.95
17757,4548c5b5-ac71-4605-b788-950d26288c12,ntobeko sibisi,I love it with a lot because it gives us many thing in us we watch celebrity and filters in our phones,5,0,,2024-07-05 16:19:13,
17758,face88e6-8c76-4b0c-8f7a-49471e82e7c2,Ranjith Narayanan,For the new update 👎👎👎 Text editing is 💩,1,0,338.0.0.31.95,2024-07-05 16:19:05,338.0.0.31.95
17759,edc62a73-1238-4983-8a59-adb72359f20e,Ajeet Kumar,Nice ❤️,5,0,,2024-07-05 16:18:57,
17760,339851c7-f4a3-4f07-8bd5-7523729f6063,Mehak Khan,Good 😊 app,5,0,,2024-07-05 16:18:49,
17761,37e5965b-caf9-40ed-91b1-3b0cb0d6a80b,Mahesh Shamyuktha,Super,5,0,337.0.0.35.102,2024-07-05 16:18:10,337.0.0.35.102
17762,3437deff-83c2-4169-9d60-358fd1de7688,Rima Hazra,Darun ❤,4,0,335.0.0.39.93,2024-07-05 16:16:52,335.0.0.39.93
17763,1075b0cf-291a-43fe-a3ab-7a8ffc945790,Blessing Nhamo,Best app ever,5,0,338.0.0.31.95,2024-07-05 16:16:51,338.0.0.31.95
17764,5cbf1571-9c3f-4dcf-a390-a03bd830c98e,Bhim raj Bhim,👌,5,0,338.0.0.31.95,2024-07-05 16:14:54,338.0.0.31.95
17765,c13afd3f-2db9-492e-a1e9-4b8a31f37940,Hun Syngkli,Hehe i like more free fire & Instagram,4,0,,2024-07-05 16:14:35,
17766,06e55b8b-00be-4d1c-93f0-8be6e87a5a65,Bharti babu Sunil,Thank you Instagram,3,0,331.0.0.37.90,2024-07-05 16:14:21,331.0.0.37.90
17767,39fdbc50-92f6-40a5-8aa8-c54049b328ef,Nazar Thoni,Super,1,0,331.0.0.37.90,2024-07-05 16:14:13,331.0.0.37.90
17768,fcacee25-4086-4d64-ac50-f2f6d7e0d8f3,Rock Abishake,🥰,5,0,338.0.0.31.95,2024-07-05 16:14:03,338.0.0.31.95
17769,a543c0f7-e289-4942-b3c8-e5d2ffd3ff3f,stella allahmagani,Excellent,5,0,338.0.0.31.95,2024-07-05 16:13:05,338.0.0.31.95
