,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
509,e10704e1-c1d2-42aa-b42d-e40cf53e966a,Azom TV,good,5,0,474.0.0.52.74,2024-08-04 02:47:02,474.0.0.52.74
510,6146dc9f-a961-4b25-8ee9-d0bb5e52bd15,Afsana Mimi,Very nice,5,0,,2024-08-04 02:46:44,
511,1ed7154f-784f-4bdf-a4e6-3f4e92cc2a7d,Ma Mamun,nice,2,0,474.0.0.52.74,2024-08-04 02:46:43,474.0.0.52.74
512,7abfd1ad-8ac8-4e4f-80c4-5937d0413a9d,Tre Butner III,"I don't usually take the time to rate things, but for an app that is about posting and sharing to make it near impossible to find your own drafts is insane to me. Every other social media app doesn't make it a secret society treasure hunt except for this ""app""",1,2,475.0.0.40.82,2024-08-04 02:46:07,475.0.0.40.82
513,bb8cf4d1-b237-44b4-9b7d-a0e218d3c4fb,U Kyaw U Kyaw,Very good,5,0,436.0.0.35.101,2024-08-04 02:46:03,436.0.0.35.101
514,f3509547-d43a-4481-873d-f29d95ae0226,Olasehinde Idowu,amazing,5,0,474.0.0.52.74,2024-08-04 02:45:50,474.0.0.52.74
515,54de7db6-cae5-4781-90ff-1dc162bbe1a6,Sougata singha,good,5,0,474.0.0.52.74,2024-08-04 02:45:30,474.0.0.52.74
516,96031e74-d786-43ef-8345-e5e7ce466de7,ABHISHEK SADHUKHAN.,Facebook Is best application..,5,0,474.0.0.52.74,2024-08-04 02:45:04,474.0.0.52.74
517,74a3efd4-e4be-473d-a0a4-7fd0d498991b,Juned Pathan,kab,5,0,472.0.0.45.79,2024-08-04 02:44:50,472.0.0.45.79
518,74b4634a-43c1-4b7d-be13-858afd1e7480,Nityanand Prajapati,😞,1,0,468.1.0.56.78,2024-08-04 02:44:23,468.1.0.56.78
519,f25f28bd-29ae-40d1-acdf-cfa9d1c692fa,kartik singh,👍,5,0,473.0.0.41.81,2024-08-04 02:44:11,473.0.0.41.81
520,273062f3-6944-406b-8745-d794016f761b,Perfectly Imperfect,Never shows recent posts. Always days ago. Filtered with spam and ads now. I want to see my friends updates not random shizz from other groups or ads.,1,0,475.1.0.46.82,2024-08-04 02:43:15,475.1.0.46.82
521,8ee69621-507d-4173-9c18-93ddf0ba89b8,Mohd Hussain,Full sport app,5,0,466.1.0.57.85,2024-08-04 02:43:04,466.1.0.57.85
522,24ddfd08-139a-4862-96eb-8b961fcaa153,Ramvriksh Ramvriksh,ramvriksh raj,5,0,475.1.0.46.82,2024-08-04 02:42:43,475.1.0.46.82
523,25883742-083f-4f37-8504-3cb05b5f0bd7,Ajay Kumar,nice App,5,0,475.1.0.46.82,2024-08-04 02:42:27,475.1.0.46.82
524,cee04323-e6f4-45b2-a4c6-01a5dabcb5bb,Jasmine,I gotta get my iPhone fixed dis BS,5,0,475.1.0.46.82,2024-08-04 02:42:24,475.1.0.46.82
